Ano;Mês;"Código NCM";"Descrição NCM";Países;"Bloco Econômico";Via;"Valor FOB (US$)";"Quilograma Líquido"
2017;03;29322000;Lactonas;Romênia;"União Europeia - UE";MARITIMA;38804;2282
2017;03;29322000;Lactonas;Suíça;Europa;AEREA;12193;60
2017;03;29322000;Lactonas;Suíça;Europa;MARITIMA;61788;186
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;Europa;AEREA;2300;0
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;Europa;MARITIMA;1128;5
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;"União Europeia - UE";AEREA;2300;0
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;"União Europeia - UE";MARITIMA;1128;5
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Canadá;"América do Norte";AEREA;11983;0
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";China;"Ásia (Exclusive Oriente Médio)";AEREA;8881;120
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";China;"Ásia (Exclusive Oriente Médio)";MARITIMA;247830;39024
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";"Estados Unidos";"América do Norte";AEREA;25006;6
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";França;Europa;AEREA;32994;330
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";França;"União Europeia - UE";AEREA;32994;330
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;744152;523
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;179645;6525
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Israel;"Oriente Médio";AEREA;158;0
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Itália;Europa;AEREA;1011;10
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Itália;Europa;MARITIMA;755;25
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Itália;"União Europeia - UE";AEREA;1011;10
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Itália;"União Europeia - UE";MARITIMA;755;25
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;39;0
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";"Reino Unido";Europa;AEREA;82;0
2017;03;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Suíça;Europa;AEREA;70;0
2017;03;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Alemanha;Europa;AEREA;100256;45
2017;03;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Alemanha;"União Europeia - UE";AEREA;100256;45
2017;03;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Canadá;"América do Norte";AEREA;10960;0
2017;03;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";China;"Ásia (Exclusive Oriente Médio)";MARITIMA;102540;10000
2017;03;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;123781;4310
2017;03;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;450478;27904
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;Europa;AEREA;181147;3054
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;Europa;MARITIMA;655250;2600
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;"União Europeia - UE";AEREA;181147;3054
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;"União Europeia - UE";MARITIMA;655250;2600
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"América do Sul";AEREA;574574;2315
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"Mercado Comum do Sul - Mercosul";AEREA;574574;2315
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Austrália;Oceania;MARITIMA;37570;984
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Áustria;Europa;AEREA;34174;424
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Áustria;"União Europeia - UE";AEREA;34174;424
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Dinamarca;Europa;MARITIMA;275495;614
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Dinamarca;"União Europeia - UE";MARITIMA;275495;614
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Espanha;Europa;MARITIMA;421216;3171
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Espanha;"União Europeia - UE";MARITIMA;421216;3171
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;Europa;AEREA;48077;18
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;"União Europeia - UE";AEREA;48077;18
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;209448;4496
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;369529;8312
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;Europa;MARITIMA;70145;2266
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;"União Europeia - UE";MARITIMA;70145;2266
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Reino Unido";Europa;AEREA;535000;319
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Reino Unido";Europa;MARITIMA;202947;2706
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Ásia (Exclusive Oriente Médio)";AEREA;1677529;1464
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;1677529;1464
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Suíça;Europa;AEREA;222663;222
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"América do Sul";RODOVIARIA;145368;13240
2017;03;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;145368;13240
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"África do Sul";África;AEREA;19166;506
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;AEREA;6663436;50812
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;MARITIMA;4546754;20474
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;"União Europeia - UE";AEREA;6663436;50812
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;"União Europeia - UE";MARITIMA;4546754;20474
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"América do Sul";AEREA;8780;135
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"Mercado Comum do Sul - Mercosul";AEREA;8780;135
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Austrália;Oceania;AEREA;547226;3067
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bangladesh;"Ásia (Exclusive Oriente Médio)";AEREA;60938;803
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;Europa;AEREA;386218;273
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;Europa;MARITIMA;17989;2271
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;"União Europeia - UE";AEREA;386218;273
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;"União Europeia - UE";MARITIMA;17989;2271
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Canadá;"América do Norte";AEREA;3157564;12
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";China;"Ásia (Exclusive Oriente Médio)";AEREA;212783;3747
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;Europa;AEREA;39430;87
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;"União Europeia - UE";AEREA;39430;87
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;Europa;AEREA;1668217;4165
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;Europa;MARITIMA;745389;3457
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;"União Europeia - UE";AEREA;1668217;4165
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;"União Europeia - UE";MARITIMA;745389;3457
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";AEREA;4787079;1755
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";RODOVIARIA;278111;60
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Finlândia;Europa;AEREA;269300;3
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Finlândia;Europa;MARITIMA;58914;68
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Finlândia;"União Europeia - UE";AEREA;269300;3
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Finlândia;"União Europeia - UE";MARITIMA;58914;68
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;AEREA;912804;1387
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;MARITIMA;907372;9480
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";AEREA;912804;1387
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";MARITIMA;907372;9480
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;665816;8823
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;1776449;34355
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;Europa;AEREA;34025;36
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;"União Europeia - UE";AEREA;34025;36
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;AEREA;2128518;6048
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;MARITIMA;343657;2551
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";AEREA;2128518;6048
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";MARITIMA;343657;2551
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;1553288;5996
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";México;"América do Norte";AEREA;322156;115
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";México;"América do Norte";MARITIMA;31071;915
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";Europa;AEREA;71706;1618
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";"União Europeia - UE";AEREA;71706;1618
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;Europa;AEREA;65884;366
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;"União Europeia - UE";AEREA;65884;366
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Porto Rico";"América Central e Caribe";AEREA;367650;2070
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Porto Rico";"América Central e Caribe";MARITIMA;409898;1314
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;Europa;AEREA;4920;0
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;"União Europeia - UE";AEREA;4920;0
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;AEREA;8814852;4802
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;MARITIMA;21829;426
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;AEREA;1061552;2880
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;MARITIMA;165653;528
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;RODOVIARIA;23457;11
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";AEREA;1061552;2880
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";MARITIMA;165653;528
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";RODOVIARIA;23457;11
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;AEREA;2518741;5081
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;MARITIMA;1245840;9619
2017;03;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Turquia;Europa;AEREA;55770;0
